Index,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Passenger,FirstName,LastName,Deck,Number,Side,InGroup
2286,2456_01,Earth,TRUE,PSO J318.5-22,13,FALSE,0,0,0,0,0,0,2456,1,Dorey,Jarvey,G,3,9,FALSE
2287,2457_01,Earth,TRUE,TRAPPIST-1e,16,FALSE,0,0,0,0,0,1,2457,1,Brada,Raney,G,4,0,FALSE
2288,2458_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,31,93,578,0,0,1,2458,1,Rald,Mcphernard,F,5,1,FALSE
2289,2460_01,Earth,TRUE,PSO J318.5-22,28,FALSE,0,0,0,0,0,1,2460,1,Man,Solon,G,4,2,FALSE
2290,2461_01,,TRUE,TRAPPIST-1e,69,FALSE,0,0,0,0,0,0,2461,1,Idary,Leeves,G,3,6,FALSE
2291,2462_01,Earth,TRUE,PSO J318.5-22,15,,0,0,0,0,0,0,2462,1,Yolana,Flowensley,G,3,7,FALSE
2292,2463_01,Earth,FALSE,TRAPPIST-1e,48,FALSE,58,0,12,,0,0,2463,1,Leondy,Johnshines,E,1,1,FALSE
2293,2466_01,Earth,FALSE,TRAPPIST-1e,42,FALSE,,1,61,897,0,0,2466,1,Carley,Harmond,F,4,2,FALSE
2294,2467_01,Mars,FALSE,TRAPPIST-1e,42,FALSE,999,0,49,0,11,0,2467,1,Grake,Datty,D,8,/,FALSE
2295,2470_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,139,0,0,567,0,0,2470,1,Mollen,Bookst,G,3,8,TRUE
2296,2470_02,Earth,FALSE,TRAPPIST-1e,26,FALSE,0,,0,543,,0,2470,2,Nance,Bookst,G,3,8,TRUE
2297,2471_01,Earth,FALSE,TRAPPIST-1e,45,FALSE,0,0,450,94,364,0,2471,1,Brance,Johnsby,G,4,3,FALSE
2298,2472_01,Earth,FALSE,TRAPPIST-1e,30,FALSE,756,4,30,0,0,0,2472,1,Elara,Patrichane,E,1,3,FALSE
2299,2474_01,Mars,TRUE,TRAPPIST-1e,36,FALSE,0,0,,0,0,1,2474,1,Blesh,Che,F,4,5,FALSE
2300,2475_01,Europa,FALSE,TRAPPIST-1e,,FALSE,0,27,0,3573,3643,0,2475,1,Golaron,Folhal,C,8,/,FALSE
2301,2476_01,Earth,FALSE,TRAPPIST-1e,35,,0,0,1,0,1264,0,2476,1,Luise,Arner,F,5,2,FALSE
2302,2477_01,Europa,TRUE,TRAPPIST-1e,21,FALSE,0,,0,0,0,1,2477,1,Nunkib,Suptibler,C,8,/,TRUE
2303,2477_02,Europa,TRUE,55 Cancri e,50,FALSE,0,0,0,0,0,1,2477,2,Hasich,Suptibler,C,8,/,TRUE
2304,2478_01,Earth,TRUE,TRAPPIST-1e,52,FALSE,0,0,0,0,0,0,2478,1,Analdy,Bardina,G,4,4,FALSE
2305,2479_01,Earth,TRUE,PSO J318.5-22,21,FALSE,0,0,0,0,0,0,2479,1,Joela,Gordanieves,,,,FALSE
2306,2480_01,Earth,FALSE,55 Cancri e,41,FALSE,682,0,0,0,17,0,2480,1,Allara,Llovers,F,4,6,FALSE
2307,2483_01,Earth,FALSE,55 Cancri e,35,FALSE,2594,195,0,0,0,0,2483,1,Eulah,Crayeson,F,4,7,FALSE
2308,2486_01,Earth,FALSE,TRAPPIST-1e,26,FALSE,552,192,30,0,1,0,2486,1,Marily,Lopelases,F,5,3,TRUE
2309,2486_02,Earth,FALSE,TRAPPIST-1e,17,FALSE,584,738,54,0,621,0,2486,2,Alber,Lopelases,F,5,3,TRUE
2310,2488_01,Mars,FALSE,TRAPPIST-1e,69,FALSE,4483,0,525,0,500,0,2488,1,Meal,Wate,D,8,/,FALSE
2311,2489_01,Europa,TRUE,TRAPPIST-1e,27,FALSE,0,0,0,0,0,1,2489,1,Alraida,Purellliss,B,7,/,FALSE
2312,2491_01,Earth,FALSE,PSO J318.5-22,25,FALSE,2,2762,552,0,1391,0,2491,1,Eila,Haydenzier,G,4,1,FALSE
2313,2492_01,Mars,TRUE,TRAPPIST-1e,27,FALSE,0,0,0,0,0,1,2492,1,Pebuts,Burry,F,4,0,FALSE
2314,2496_01,Earth,FALSE,TRAPPIST-1e,25,FALSE,64,0,0,660,0,0,2496,1,Ireen,Goody,F,4,1,FALSE
2315,2497_01,Earth,FALSE,55 Cancri e,36,FALSE,0,0,0,33,619,0,2497,1,Glasey,Foledges,,,,FALSE
2316,2498_01,Earth,FALSE,TRAPPIST-1e,14,FALSE,148,0,34,808,0,0,2498,1,Dorice,Kellson,E,1,6,FALSE
2317,2499_01,Europa,TRUE,55 Cancri e,27,FALSE,0,0,0,0,0,1,2499,1,Minus,Valindle,C,8,/,FALSE
2318,2500_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,272,44,0,1064,418,0,2500,1,Curtle,Hoppernardy,G,4,3,FALSE
2319,2502_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,873,12,1,0,3,0,2502,1,Karlie,Beckerson,G,4,4,FALSE
2320,2503_01,Mars,FALSE,TRAPPIST-1e,,FALSE,311,0,745,232,0,0,2503,1,Froops,Shrie,F,5,6,TRUE
2321,2503_02,Mars,FALSE,TRAPPIST-1e,4,FALSE,0,0,0,0,0,1,2503,2,Eet,Shrie,F,5,6,TRUE
2322,2505_01,,FALSE,TRAPPIST-1e,19,FALSE,0,13,291,481,2,0,2505,1,Dia,Mckinn,E,1,9,TRUE
2323,2505_02,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,5,4,541,238,0,2505,2,Hilley,Mckinn,E,1,9,TRUE
2324,2506_01,,FALSE,55 Cancri e,38,FALSE,0,2506,46,11001,5,0,2506,1,Caphirk,Apenelexy,A,1,/,TRUE
2325,2506_02,Europa,TRUE,55 Cancri e,39,FALSE,0,0,0,0,0,1,2506,2,Mariton,Apenelexy,A,1,/,TRUE
2326,2506_03,Europa,FALSE,55 Cancri e,23,FALSE,36,2467,0,381,803,0,2506,3,Alchird,Apenelexy,A,1,/,TRUE
2327,2508_01,Europa,TRUE,55 Cancri e,57,FALSE,0,,0,0,0,1,2508,1,Preonon,Switud,D,8,/,TRUE
2328,2508_02,Europa,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,1,2508,2,Phacton,Switud,D,8,/,TRUE
2329,2509_01,Earth,FALSE,TRAPPIST-1e,43,FALSE,0,9,1145,0,0,0,2509,1,Wen,Georgasey,F,4,3,FALSE
2330,2510_01,Mars,FALSE,TRAPPIST-1e,28,FALSE,34,0,1342,91,0,1,2510,1,Dicks,Cusa,F,5,7,FALSE
2331,2512_01,Europa,FALSE,55 Cancri e,33,FALSE,0,8759,0,2788,4513,0,2512,1,Sabiton,Parymider,C,9,/,TRUE
2332,2512_02,Europa,TRUE,55 Cancri e,37,FALSE,0,0,0,0,0,1,2512,2,Winork,Parymider,C,9,/,TRUE
2333,2513_01,Earth,FALSE,TRAPPIST-1e,28,FALSE,0,55,0,656,0,0,2513,1,Loree,Mathison,,,,FALSE
2334,2515_01,Europa,FALSE,55 Cancri e,28,TRUE,2,2144,0,435,5872,0,2515,1,Zauri,Forous,B,9,/,TRUE
2335,2515_02,Europa,TRUE,55 Cancri e,18,FALSE,0,0,0,0,0,1,2515,2,Keidus,Forous,B,9,/,TRUE
2336,2516_01,Earth,FALSE,55 Cancri e,29,FALSE,75,17,0,211,506,0,2516,1,Enryn,Romason,G,4,6,FALSE
2337,2518_01,Europa,TRUE,TRAPPIST-1e,29,FALSE,0,0,0,0,0,1,2518,1,Minon,Fouseding,C,8,/,TRUE
2338,2518_02,Europa,TRUE,55 Cancri e,28,FALSE,0,0,0,0,0,1,2518,2,Alsafik,Fouseding,C,8,/,TRUE
2339,2519_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,172,775,344,0,0,1,2519,1,Lyde,Whitez,F,4,5,FALSE
2340,2520_01,Europa,FALSE,TRAPPIST-1e,59,FALSE,0,5407,0,285,1135,0,2520,1,Arrai,Crantiale,C,8,/,FALSE
2341,2521_01,Mars,TRUE,TRAPPIST-1e,43,,0,0,0,0,0,0,2521,1,Stey,Cry,E,1,1,FALSE
2342,2522_01,Mars,TRUE,TRAPPIST-1e,20,,0,0,0,0,0,1,2522,1,Guits,Crité,F,5,0,FALSE
2343,2523_01,Europa,TRUE,55 Cancri e,23,FALSE,0,0,,0,0,1,2523,1,Minopus,Oilpfulle,B,7,/,FALSE
2344,2524_01,Europa,TRUE,55 Cancri e,27,FALSE,0,0,0,,0,1,2524,1,Ashir,Witeronfus,D,7,/,FALSE
2345,2526_01,Europa,TRUE,55 Cancri e,38,FALSE,0,0,0,0,0,1,2526,1,Chelik,Fatted,B,7,/,FALSE
2346,2527_01,Earth,TRUE,PSO J318.5-22,38,,0,0,0,0,0,1,2527,1,Dianie,Brownings,G,4,5,FALSE
2347,2528_01,Mars,FALSE,TRAPPIST-1e,48,FALSE,639,412,110,0,0,1,2528,1,Smonch,Bau,F,4,7,FALSE
2348,2530_01,Mars,FALSE,TRAPPIST-1e,25,FALSE,1734,1,189,1,0,0,2530,1,Sil,Start,F,4,8,FALSE
2349,2531_01,Earth,TRUE,PSO J318.5-22,25,FALSE,0,0,0,0,0,1,2531,1,Derry,Danielps,G,4,7,FALSE
2350,2532_01,Mars,FALSE,TRAPPIST-1e,24,FALSE,737,37,1682,0,0,0,2532,1,Gorn,Traie,F,4,9,TRUE
2351,2532_02,Mars,TRUE,TRAPPIST-1e,69,FALSE,0,0,0,0,0,1,2532,2,Goldch,Traie,F,4,9,TRUE
2352,2534_01,Europa,FALSE,55 Cancri e,20,FALSE,0,646,0,,1425,0,2534,1,Dhena,Sorbitter,B,7,/,TRUE
2353,2534_02,Europa,TRUE,55 Cancri e,18,FALSE,0,0,0,0,0,1,2534,2,Mahamak,Sorbitter,B,7,/,TRUE
2354,2535_01,Earth,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,0,2535,1,Glene,Bakerson,G,4,9,FALSE
2355,2537_01,Earth,FALSE,PSO J318.5-22,23,FALSE,0,9,292,35,349,1,2537,1,Dwin,Meltoney,E,1,2,FALSE
2356,2540_01,Mars,FALSE,TRAPPIST-1e,24,FALSE,345,0,451,0,582,0,2540,1,Weers,Chort,E,1,7,FALSE
2357,2541_01,Europa,FALSE,,44,FALSE,0,1482,127,1555,1257,0,2541,1,Benebah,Frintful,B,7,/,FALSE
2358,2542_01,Mars,FALSE,TRAPPIST-1e,29,FALSE,834,0,28,117,41,0,2542,1,Quid,Dutte,E,1,3,FALSE
2359,2544_01,Europa,FALSE,55 Cancri e,6,FALSE,0,0,0,0,0,1,2544,1,Majoth,Sernator,B,9,/,TRUE
2360,2544_02,Europa,FALSE,TRAPPIST-1e,42,FALSE,41,1912,0,1899,43,0,2544,2,Alinon,Sernator,B,9,/,TRUE
2361,2545_01,Earth,TRUE,55 Cancri e,78,FALSE,0,0,0,0,0,0,2545,1,Joycey,Hoppernardy,G,4,0,FALSE
2362,2546_01,Earth,FALSE,TRAPPIST-1e,36,FALSE,548,179,24,0,77,0,2546,1,Etha,Shawatson,F,4,1,FALSE
2363,2547_01,Europa,FALSE,55 Cancri e,37,FALSE,0,100,0,1402,1462,0,2547,1,Alatrix,Sometery,,,,TRUE
2364,2547_02,Europa,FALSE,55 Cancri e,41,FALSE,0,12809,2,2835,1514,1,2547,2,Coxak,Sometery,A,2,/,TRUE
2365,2548_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,852,48,0,7,0,0,2548,1,Emmax,Vincenton,G,4,7,FALSE
2366,2549_01,Mars,FALSE,TRAPPIST-1e,62,FALSE,1663,0,23,2,12,0,2549,1,Wafox,Prin,F,5,2,TRUE
2367,2549_02,Mars,FALSE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,1,2549,2,Rios,Prin,F,5,2,TRUE
2368,2549_03,Mars,FALSE,TRAPPIST-1e,55,FALSE,1281,0,7,1,0,0,2549,3,Oafron,Prin,F,5,2,TRUE
2369,2550_01,Earth,TRUE,TRAPPIST-1e,16,FALSE,0,0,0,0,0,1,2550,1,Eliana,Larlowelley,G,4,1,FALSE
2370,2551_01,Earth,FALSE,TRAPPIST-1e,32,FALSE,238,156,3,2,324,0,2551,1,Marlly,Gamberson,F,5,3,FALSE
2371,2552_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,1124,4,0,0,1,2552,1,Arlen,Vincenton,F,4,2,TRUE
2372,2552_02,Earth,FALSE,55 Cancri e,7,FALSE,0,0,0,0,,1,2552,2,Dorice,Vincenton,G,4,8,TRUE
2373,2552_03,Earth,FALSE,55 Cancri e,4,FALSE,0,0,0,0,0,1,2552,3,Teryla,Vincenton,G,4,8,TRUE
2374,2553_01,Europa,TRUE,TRAPPIST-1e,30,FALSE,0,0,0,0,0,1,2553,1,Grafik,Obnoftle,D,8,/,FALSE
2375,2555_01,Europa,TRUE,55 Cancri e,24,FALSE,0,0,0,0,0,1,2555,1,Branasl,Glisormal,B,7,/,TRUE
2376,2555_02,Europa,TRUE,TRAPPIST-1e,34,FALSE,0,0,0,0,0,1,2555,2,Aldera,Glisormal,B,7,/,TRUE
2377,2557_01,Europa,TRUE,TRAPPIST-1e,30,FALSE,0,0,0,0,0,1,2557,1,Nusoton,Flesping,C,9,/,FALSE
2378,2558_01,Mars,FALSE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,1,2558,1,Chios,Katte,F,5,5,TRUE
2379,2558_02,Mars,,TRAPPIST-1e,32,FALSE,0,0,0,0,0,1,2558,2,Sups,Katte,F,5,5,TRUE
2380,2558_03,Mars,FALSE,TRAPPIST-1e,55,FALSE,403,0,922,0,0,1,2558,3,Wor,Katte,F,5,5,TRUE
2381,2558_04,Mars,TRUE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,1,2558,4,Barave,Katte,F,5,5,TRUE
2382,2559_01,Europa,FALSE,TRAPPIST-1e,51,FALSE,0,1949,0,2549,39,0,2559,1,Castab,Clarty,,,,FALSE
2383,2560_01,Earth,TRUE,PSO J318.5-22,0,FALSE,0,0,0,0,0,1,2560,1,Pennie,Loway,G,4,2,TRUE
2384,2560_02,Earth,FALSE,TRAPPIST-1e,21,FALSE,882,0,0,,0,0,2560,2,Herina,Loway,G,4,2,TRUE
2385,2560_03,Earth,FALSE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,0,2560,3,Ireene,Loway,G,4,2,TRUE
2386,2561_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,194,44,0,549,1,0,2561,1,Jerek,Casonston,E,1,8,FALSE
2387,2562_01,Mars,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,1,2562,1,Con,Brele,F,5,6,TRUE
2388,2562_02,Mars,FALSE,TRAPPIST-1e,20,FALSE,2502,0,96,0,0,0,2562,2,Snoles,Brele,F,5,6,TRUE
2389,2564_01,Europa,FALSE,TRAPPIST-1e,42,FALSE,2,3024,0,89,10,1,2564,1,Acceleb,Unrent,E,1,9,FALSE
2390,2565_01,Mars,TRUE,TRAPPIST-1e,17,FALSE,0,0,0,0,0,1,2565,1,Miloss,Lepie,F,5,7,TRUE
2391,2565_02,Mars,FALSE,TRAPPIST-1e,32,FALSE,598,0,138,0,624,0,2565,2,Koops,Lepie,E,1,5,TRUE
2392,2571_01,Earth,FALSE,TRAPPIST-1e,28,FALSE,145,8,557,0,74,1,2571,1,Janee,Lamberguson,G,4,4,FALSE
2393,2572_01,Europa,TRUE,55 Cancri e,21,FALSE,0,0,0,0,0,1,2572,1,Sheratz,Suptibler,C,9,/,TRUE
2394,2572_02,Europa,TRUE,55 Cancri e,56,TRUE,0,0,0,0,0,1,2572,2,Spuri,Suptibler,C,9,/,TRUE
2395,2573_01,Europa,TRUE,55 Cancri e,28,FALSE,0,0,0,0,0,1,2573,1,Luxinon,Supriouse,C,9,/,FALSE
2396,2574_01,Earth,FALSE,TRAPPIST-1e,42,FALSE,10,303,12,0,478,0,2574,1,Berta,Sweeton,F,4,6,FALSE
2397,2578_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,1153,0,0,1409,195,0,2578,1,Made,Nasquez,F,4,8,FALSE
2398,2580_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,19,676,0,26,0,0,2580,1,Gretty,Pentss,G,4,2,FALSE
2399,2581_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,496,20,16,0,254,0,2581,1,Eulah,Conney,E,1,6,TRUE
2400,2581_02,Earth,FALSE,TRAPPIST-1e,22,FALSE,26,0,0,0,733,0,2581,2,Ianya,Conney,F,5,1,TRUE
2401,2582_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,98,0,46,641,0,0,2582,1,Kayd,Chardsons,G,4,5,FALSE
2402,2584_01,Earth,,PSO J318.5-22,21,FALSE,0,0,,0,0,0,2584,1,Lilace,Woodwardy,G,4,7,FALSE
2403,2588_01,Earth,FALSE,TRAPPIST-1e,28,FALSE,4,166,743,0,0,1,2588,1,Lardy,Cardner,G,4,9,FALSE
2404,2589_01,Europa,TRUE,TRAPPIST-1e,26,FALSE,0,0,0,0,0,1,2589,1,Alasmon,Meteet,C,9,/,TRUE
2405,2589_02,Europa,TRUE,55 Cancri e,50,FALSE,0,0,0,0,0,1,2589,2,Alphact,Meteet,C,9,/,TRUE
2406,2589_03,Europa,FALSE,TRAPPIST-1e,26,FALSE,0,8150,0,3508,99,0,2589,3,,,C,9,/,TRUE
2407,2589_04,Europa,FALSE,TRAPPIST-1e,30,TRUE,0,632,0,673,2272,0,2589,4,Weias,Meteet,C,9,/,TRUE
2408,2589_05,Europa,TRUE,TRAPPIST-1e,29,FALSE,0,0,0,0,0,1,2589,5,Duhra,Meteet,C,9,/,TRUE
2409,2590_01,Earth,FALSE,TRAPPIST-1e,8,FALSE,0,0,0,0,0,0,2590,1,Jeane,River,G,4,0,TRUE
2410,2590_02,Earth,FALSE,TRAPPIST-1e,45,FALSE,406,148,285,0,0,0,2590,2,Benew,River,G,4,0,TRUE
2411,2590_03,Earth,TRUE,PSO J318.5-22,35,FALSE,0,0,0,0,0,1,2590,3,Judya,River,G,4,0,TRUE
2412,2591_01,Earth,FALSE,PSO J318.5-22,18,FALSE,9,419,0,201,7,0,2591,1,Adammy,Coolerson,F,4,9,TRUE
2413,2591_02,Earth,FALSE,TRAPPIST-1e,23,FALSE,0,121,0,568,128,0,2591,2,Breney,Coolerson,G,4,3,TRUE
2414,2592_01,Mars,FALSE,TRAPPIST-1e,29,TRUE,803,0,0,58,0,0,2592,1,Conk,Flé,D,7,/,TRUE
2415,2592_02,Mars,FALSE,TRAPPIST-1e,18,FALSE,1102,9,2628,0,0,0,2592,2,Cindee,Flé,D,7,/,TRUE
2416,2593_01,Earth,FALSE,TRAPPIST-1e,28,FALSE,804,2,13,0,62,0,2593,1,Terta,Villenson,G,4,1,FALSE
2417,2594_01,Europa,TRUE,TRAPPIST-1e,34,FALSE,0,0,0,0,0,1,2594,1,Neutrix,Cisorter,B,9,/,FALSE
2418,2595_01,Mars,FALSE,55 Cancri e,0,FALSE,0,0,0,0,0,1,2595,1,Lies,Cakie,F,5,3,TRUE
2419,2595_02,Mars,,TRAPPIST-1e,4,FALSE,0,0,0,0,0,1,2595,2,Ban,Cakie,F,5,3,TRUE
2420,2595_03,Mars,FALSE,TRAPPIST-1e,28,FALSE,938,61,0,53,4,0,2595,3,Res,Fle,D,7,/,TRUE
2421,2595_04,Mars,FALSE,TRAPPIST-1e,8,FALSE,0,0,0,0,0,1,2595,4,Treynx,Fle,F,5,3,TRUE
2422,2596_01,Mars,FALSE,TRAPPIST-1e,20,FALSE,59,0,1646,1657,0,0,2596,1,Pon,Stpie,D,7,/,TRUE
2423,2596_02,Mars,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,0,1,2596,2,Carde,Kniva,F,5,4,TRUE
2424,2597_01,Mars,TRUE,TRAPPIST-1e,25,FALSE,0,0,0,0,0,1,2597,1,Want,Jamai,F,5,0,TRUE
2425,2597_02,,FALSE,55 Cancri e,31,FALSE,995,7,1213,0,687,0,2597,2,Pikes,Jamai,F,5,0,TRUE
2426,2598_01,Mars,FALSE,TRAPPIST-1e,37,FALSE,27,0,1131,0,1318,0,2598,1,Babix,Scake,F,5,5,FALSE
2427,2599_01,Earth,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,0,2599,1,Hery,Bardinard,,,,FALSE
2428,2601_01,Mars,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,1,2601,1,Ries,Jamai,F,5,6,FALSE
2429,2602_01,Mars,TRUE,TRAPPIST-1e,34,FALSE,0,0,0,0,0,0,2602,1,Oakes,Seche,E,1,8,TRUE
2430,2602_02,Mars,FALSE,55 Cancri e,0,FALSE,0,0,0,0,0,1,2602,2,Aptal,Chnik,E,1,8,TRUE
2431,2602_03,Mars,TRUE,TRAPPIST-1e,25,FALSE,0,0,0,0,0,0,2602,3,Unch,Seche,E,1,8,TRUE
2432,2605_01,Mars,TRUE,55 Cancri e,43,FALSE,0,0,0,0,0,1,2605,1,Vere,Cone,D,8,/,FALSE
2433,2606_01,Earth,FALSE,TRAPPIST-1e,,FALSE,900,0,0,0,1,0,2606,1,Garion,Dawsoncis,F,5,7,TRUE
2434,2606_02,Earth,FALSE,TRAPPIST-1e,45,FALSE,10,16,801,73,,0,2606,2,Claura,Dawsoncis,F,5,7,TRUE
2435,2607_01,Europa,TRUE,TRAPPIST-1e,63,FALSE,0,0,0,0,0,1,2607,1,Homamin,Brakepined,B,9,/,TRUE
2436,2607_02,Europa,TRUE,TRAPPIST-1e,17,FALSE,0,0,0,0,0,1,2607,2,Zedark,Brakepined,B,9,/,TRUE
2437,2607_03,Europa,FALSE,55 Cancri e,35,FALSE,0,1471,2,445,533,1,2607,3,Hekaron,Brakepined,B,9,/,TRUE
2438,2607_04,Europa,FALSE,TRAPPIST-1e,12,FALSE,0,0,0,0,0,1,2607,4,Ainoxa,Plattering,B,9,/,TRUE
2439,2609_01,Earth,TRUE,PSO J318.5-22,,FALSE,0,0,0,0,0,1,2609,1,Vana,Hopez,G,4,6,FALSE
2440,2616_01,Earth,,TRAPPIST-1e,17,FALSE,0,604,0,0,218,0,2616,1,Gracia,Gallard,F,5,1,FALSE
2441,2617_01,Earth,FALSE,PSO J318.5-22,32,FALSE,59,0,469,0,0,0,2617,1,Yolas,Peckerson,G,4,4,FALSE
2442,2618_01,,TRUE,TRAPPIST-1e,23,FALSE,0,0,0,0,0,1,2618,1,Rassias,Freednal,E,1,9,FALSE
2443,2619_01,Earth,FALSE,55 Cancri e,17,FALSE,2000,0,0,0,0,0,2619,1,Elaney,Chanan,F,5,4,FALSE
2444,2622_01,Earth,FALSE,55 Cancri e,34,FALSE,492,0,13,55,0,0,2622,1,Tera,Coley,F,5,5,FALSE
2445,2624_01,Earth,FALSE,TRAPPIST-1e,15,FALSE,0,0,875,3,,0,2624,1,Annard,Armstromez,F,5,2,FALSE
2446,2625_01,Earth,TRUE,TRAPPIST-1e,14,FALSE,0,0,0,0,0,1,2625,1,Paulie,Stanleyd,G,4,6,TRUE
2447,2625_02,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,1,271,0,1348,0,2625,2,Karlie,Stanleyd,E,1,0,TRUE
2448,2626_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,232,0,479,0,5,0,2626,1,Tarah,Barks,F,5,3,FALSE
2449,2627_01,Earth,FALSE,PSO J318.5-22,40,,0,228,5,454,1,0,2627,1,Idave,Kerristicey,F,5,4,FALSE
2450,2628_01,Europa,TRUE,55 Cancri e,25,FALSE,0,0,0,0,0,1,2628,1,Graviph,Amoutake,A,2,/,TRUE
2451,2628_02,Europa,FALSE,55 Cancri e,51,FALSE,0,6,0,2085,67,0,2628,2,Sadlam,Amoutake,A,2,/,TRUE
2452,2629_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,91,6,0,17,693,0,2629,1,Sethew,Lardsonald,G,4,7,FALSE
2453,2631_01,Mars,TRUE,55 Cancri e,50,FALSE,0,0,0,0,0,1,2631,1,Sealfs,Queke,F,5,5,FALSE
2454,2633_01,Earth,FALSE,55 Cancri e,26,FALSE,0,0,0,0,,0,2633,1,Herina,Popez,G,4,8,FALSE
2455,2634_01,Mars,TRUE,TRAPPIST-1e,39,FALSE,0,0,0,0,,1,2634,1,Apies,Pine,F,5,8,FALSE
2456,2635_01,Mars,FALSE,TRAPPIST-1e,18,FALSE,1867,0,29,72,,1,2635,1,Oafron,Babre,D,7,/,FALSE
2457,2636_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,,0,137,671,,0,2636,1,Idave,Owerson,G,4,9,FALSE
2458,2638_01,Earth,FALSE,TRAPPIST-1e,26,FALSE,0,29,0,759,0,0,2638,1,Gerry,Mondsey,E,1,1,FALSE
2459,2640_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,0,0,0,1051,0,2640,1,Helean,Wagnerray,F,5,0,FALSE
2460,2641_01,Earth,TRUE,PSO J318.5-22,16,FALSE,0,0,0,0,0,0,2641,1,Kendre,Merkins,G,4,0,FALSE
2461,2642_01,,FALSE,TRAPPIST-1e,24,FALSE,0,0,17,0,793,0,2642,1,Violan,Popez,G,4,0,FALSE
2462,2643_01,Earth,FALSE,PSO J318.5-22,34,FALSE,122,0,6,739,0,0,2643,1,Terta,Chasey,F,5,1,FALSE
2463,2645_01,Europa,FALSE,TRAPPIST-1e,55,FALSE,0,815,1558,3,1334,1,2645,1,Alrais,Fordulgaug,C,9,/,TRUE
2464,2645_02,Europa,FALSE,TRAPPIST-1e,42,FALSE,3,2174,0,10860,2564,0,2645,2,Tach,Improus,C,9,/,TRUE
2465,2645_03,Europa,TRUE,TRAPPIST-1e,14,FALSE,0,0,0,0,0,1,2645,3,Mariton,Improus,C,9,/,TRUE
2466,2645_04,Europa,FALSE,55 Cancri e,28,FALSE,0,3053,0,839,2153,1,2645,4,Meratz,Improus,C,9,/,TRUE
2467,2645_05,Europa,TRUE,55 Cancri e,26,FALSE,0,0,0,0,0,1,2645,5,Mesonon,Improus,C,9,/,TRUE
2468,2646_01,Europa,FALSE,55 Cancri e,33,FALSE,0,286,1795,712,7041,0,2646,1,Hallah,Roureed,B,8,/,FALSE
2469,2647_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,0,0,636,68,0,2647,1,Janney,Johnsby,F,5,7,FALSE
2470,2648_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,490,313,0,6,0,0,2648,1,Allena,Sullones,G,4,1,FALSE
2471,2649_01,Mars,FALSE,TRAPPIST-1e,16,FALSE,46,0,1994,0,677,0,2649,1,Swoass,Giba,D,7,/,FALSE
2472,2650_01,Earth,TRUE,TRAPPIST-1e,36,FALSE,0,0,0,0,0,0,2650,1,Artis,Casonston,G,4,1,FALSE
2473,2651_01,Europa,TRUE,55 Cancri e,44,FALSE,0,0,0,0,0,1,2651,1,Sarid,Geakerat,B,1,0,FALSE
2474,2652_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,0,670,0,32,1,2652,1,Wally,Davispinoz,F,5,3,FALSE
2475,2655_01,Earth,TRUE,TRAPPIST-1e,30,FALSE,0,0,0,0,0,0,2655,1,Benny,Ballocks,G,4,2,FALSE
2476,2657_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,0,27,1,686,1,0,2657,1,Ricard,Gainney,F,5,4,FALSE
2477,2658_01,Earth,FALSE,TRAPPIST-1e,21,,366,1136,795,132,0,0,2658,1,Craine,Gentledges,F,5,9,FALSE
2478,2659_01,Mars,FALSE,TRAPPIST-1e,14,FALSE,,0,0,0,0,1,2659,1,Luse,Gelie,E,1,2,FALSE
